customer_id,product_id,price,date_of_purchase
C63,P37,614,2019-04-21 15:44:00
C64,P39,338,2019-04-21 08:15:00
C68,P44,1829,2019-04-21 09:06:00
C75,P45,1193,2019-04-21 05:15:00
C75,P59,482,2019-04-21 05:15:00
C80,P31,619,2019-04-21 21:19:00
C89,P32,278,2019-04-21 13:32:00
C89,P24,1790,2019-04-21 13:32:00
C102,P58,881,2019-04-21 20:15:00
C110,P61,1942,2019-04-21 18:17:00
C113,P06,1392,2019-04-21 20:47:00
C113,P08,1044,2019-04-21 20:47:00
C117,P19,495,2019-04-21 07:40:00
C126,P03,586,2019-04-21 05:33:00
C130,P57,1257,2019-04-21 10:12:00
C131,P22,587,2019-04-21 13:11:00
C137,P24,1472,2019-04-21 16:55:00
C1,P10,765,2019-04-22 17:40:00
C1,P03,1772,2019-04-22 17:40:00
C27,P30,338,2019-04-22 11:24:00
C36,P64,551,2019-04-22 12:33:00
C40,P15,1147,2019-04-22 21:39:00
C41,P33,914,2019-04-22 09:10:00
C46,P35,1266,2019-04-22 05:32:00
C50,P36,685,2019-04-22 08:49:00
C53,P04,1969,2019-04-22 03:51:00
C59,P31,615,2019-04-22 21:24:00
C68,P11,899,2019-04-22 09:03:00
C69,P60,538,2019-04-22 08:13:00
C69,P43,881,2019-04-22 08:13:00
C74,P07,438,2019-04-22 19:37:00
C74,P03,1422,2019-04-22 19:37:00
C83,P03,137,2019-04-22 18:14:00
C84,P57,950,2019-04-22 19:15:00
C84,P52,725,2019-04-22 19:15:00
C87,P51,741,2019-04-22 22:25:00
C89,P32,1668,2019-04-22 16:35:00
C89,P23,1077,2019-04-22 16:35:00
C96,P45,9,2019-04-22 22:31:00
C97,P33,1072,2019-04-22 23:04:00
C107,P29,586,2019-04-22 11:54:00
C108,P55,1139,2019-04-22 12:18:00
C111,P28,747,2019-04-22 23:11:00
C111,P32,653,2019-04-22 23:11:00
C112,P09,972,2019-04-22 07:10:00
C121,P61,1916,2019-04-22 23:31:00
C121,P62,293,2019-04-22 23:31:00
C131,P40,645,2019-04-22 05:44:00
C132,P33,1337,2019-04-22 17:44:00
C137,P28,733,2019-04-22 08:45:00
C3,P32,815,2019-04-23 18:14:00
C3,P24,117,2019-04-23 18:14:00
C9,P16,960,2019-04-23 13:31:00
C9,P18,1842,2019-04-23 13:31:00
C20,P55,788,2019-04-23 21:31:00
C22,P30,908,2019-04-23 20:58:00
C24,P32,534,2019-04-23 04:53:00
C24,P27,744,2019-04-23 04:53:00
C34,P13,278,2019-04-23 11:38:00
C34,P15,1431,2019-04-23 11:38:00
C42,P18,1946,2019-04-23 14:38:00
C45,P47,1013,2019-04-23 03:36:00
C45,P46,1151,2019-04-23 03:36:00
C53,P02,1878,2019-04-23 12:08:00
C56,P57,1246,2019-04-23 20:53:00
C64,P41,1699,2019-04-23 23:42:00
C69,P24,567,2019-04-23 21:46:00
C71,P47,81,2019-04-23 22:17:00
C73,P34,309,2019-04-23 20:30:00
C79,P43,1265,2019-04-23 11:22:00
C79,P56,349,2019-04-23 11:22:00
C81,P38,1911,2019-04-23 10:06:00
C82,P39,1369,2019-04-23 10:46:00
C87,P46,621,2019-04-23 19:01:00
C89,P31,422,2019-04-23 15:31:00
C91,P64,1487,2019-04-23 15:06:00
C94,P35,76,2019-04-23 04:49:00
C96,P28,269,2019-04-23 15:59:00
C96,P24,60,2019-04-23 15:59:00
C104,P33,338,2019-04-23 11:45:00
C104,P26,882,2019-04-23 11:45:00
C112,P59,20,2019-04-23 21:28:00
C127,P16,51,2019-04-23 16:55:00
C127,P18,661,2019-04-23 16:55:00
C7,P63,1927,2019-04-24 20:45:00
C7,P62,1134,2019-04-24 20:45:00
C34,P26,1816,2019-04-24 03:03:00
C40,P02,2000,2019-04-24 05:43:00
C42,P47,1241,2019-04-24 03:08:00
C63,P40,78,2019-04-24 07:41:00
C63,P40,831,2019-04-24 07:41:00
C73,P33,991,2019-04-24 18:54:00
C73,P34,1995,2019-04-24 18:54:00
C74,P06,669,2019-04-24 12:33:00
C74,P06,4,2019-04-24 12:33:00
C82,P40,407,2019-04-24 16:14:00
C92,P25,1206,2019-04-24 18:24:00
C94,P24,804,2019-04-24 03:10:00
C95,P35,996,2019-04-24 22:23:00
C95,P35,1157,2019-04-24 22:23:00
C96,P37,981,2019-04-24 15:09:00
C108,P48,159,2019-04-24 08:01:00
C114,P37,409,2019-04-24 18:10:00
C122,P40,381,2019-04-24 06:00:00
C127,P07,1636,2019-04-24 16:58:00
C128,P42,1320,2019-04-24 03:11:00
C128,P46,562,2019-04-24 03:11:00
C132,P29,879,2019-04-24 11:27:00
C132,P25,424,2019-04-24 11:27:00
C133,P41,1262,2019-04-24 11:44:00
C133,P52,249,2019-04-24 11:44:00
C135,P62,1564,2019-04-24 12:12:00
C137,P24,1765,2019-04-24 03:50:00
C7,P40,1205,2019-04-25 12:46:00
C7,P39,329,2019-04-25 12:46:00
C11,P35,1983,2019-04-25 20:57:00
C12,P34,1043,2019-04-25 15:50:00
C13,P31,1921,2019-04-25 17:06:00
C14,P47,1737,2019-04-25 03:36:00
C26,P57,1239,2019-04-25 09:37:00
C37,P28,307,2019-04-25 19:13:00
C44,P37,1688,2019-04-25 23:22:00
C44,P40,1245,2019-04-25 23:22:00
C48,P37,543,2019-04-25 12:16:00
C50,P35,63,2019-04-25 21:59:00
C50,P40,1988,2019-04-25 21:59:00
C60,P43,1969,2019-04-25 09:11:00
C69,P03,408,2019-04-25 14:43:00
C71,P38,786,2019-04-25 20:05:00
C71,P37,1040,2019-04-25 20:05:00
C75,P23,792,2019-04-25 03:12:00
C82,P63,955,2019-04-25 17:04:00
C82,P63,858,2019-04-25 17:04:00
C85,P30,344,2019-04-25 23:23:00
C85,P27,284,2019-04-25 23:23:00
C90,P15,879,2019-04-25 13:52:00
C106,P32,1066,2019-04-25 03:33:00
C112,P48,1534,2019-04-25 23:29:00
C112,P56,1824,2019-04-25 23:29:00
C114,P40,1042,2019-04-25 19:32:00
C115,P37,1021,2019-04-25 18:57:00
C117,P39,1933,2019-04-25 15:34:00
C117,P37,249,2019-04-25 15:34:00
C126,P36,628,2019-04-25 08:42:00
C135,P60,1711,2019-04-25 05:51:00
C135,P48,961,2019-04-25 05:51:00
C5,P61,1303,2019-04-26 03:58:00
C5,P61,655,2019-04-26 03:58:00
C8,P08,703,2019-04-26 06:49:00
C21,P33,991,2019-04-26 06:22:00
C21,P22,1375,2019-04-26 06:22:00
C27,P57,543,2019-04-26 16:40:00
C44,P43,608,2019-04-26 23:13:00
C44,P53,100,2019-04-26 23:13:00
C45,P49,1136,2019-04-26 09:37:00
C46,P16,310,2019-04-26 03:13:00
C50,P36,1455,2019-04-26 18:31:00
C57,P37,1014,2019-04-26 04:43:00
C57,P35,1811,2019-04-26 04:43:00
C63,P40,1132,2019-04-26 16:46:00
C63,P38,270,2019-04-26 16:46:00
C66,P41,786,2019-04-26 14:20:00
C66,P49,1206,2019-04-26 14:20:00
C70,P09,255,2019-04-26 22:24:00
C71,P04,608,2019-04-26 12:21:00
C72,P51,1621,2019-04-26 04:29:00
C77,P64,786,2019-04-26 13:09:00
C84,P23,290,2019-04-26 08:53:00
C89,P27,532,2019-04-26 20:20:00
C95,P35,154,2019-04-26 07:53:00
C96,P42,578,2019-04-26 05:00:00
C104,P33,1623,2019-04-26 17:18:00
C104,P29,1477,2019-04-26 17:18:00
C113,P09,220,2019-04-26 17:39:00
C113,P04,1564,2019-04-26 17:39:00
C115,P36,730,2019-04-26 22:41:00
C115,P36,950,2019-04-26 22:41:00
C117,P16,216,2019-04-26 04:36:00
C126,P36,146,2019-04-26 09:46:00
C126,P40,1992,2019-04-26 09:46:00
C7,P36,1762,2019-04-27 12:15:00
C7,P35,505,2019-04-27 12:15:00
C12,P63,1416,2019-04-27 11:05:00
C12,P63,1626,2019-04-27 11:05:00
C13,P26,800,2019-04-27 13:35:00
C22,P07,577,2019-04-27 17:09:00
C24,P15,1666,2019-04-27 08:30:00
C43,P26,1501,2019-04-27 12:23:00
C43,P23,895,2019-04-27 12:23:00
C46,P14,531,2019-04-27 08:12:00
C47,P12,1979,2019-04-27 19:30:00
C50,P37,557,2019-04-27 08:36:00
C50,P35,1626,2019-04-27 08:36:00
C51,P64,1001,2019-04-27 03:39:00
C51,P63,803,2019-04-27 03:39:00
C63,P38,909,2019-04-27 20:03:00
C69,P42,959,2019-04-27 19:11:00
C83,P10,98,2019-04-27 14:01:00
C92,P26,1301,2019-04-27 12:26:00
C95,P40,1856,2019-04-27 05:16:00
C103,P31,479,2019-04-27 22:41:00
C105,P62,707,2019-04-27 15:35:00
C105,P63,789,2019-04-27 15:35:00
C116,P48,1251,2019-04-27 15:49:00
C130,P31,1619,2019-04-27 19:33:00
C130,P28,81,2019-04-27 19:33:00
C133,P36,1940,2019-04-27 08:24:00
C133,P36,1364,2019-04-27 08:24:00
C1,P10,1811,2019-04-28 04:43:00
C13,P33,866,2019-04-28 06:44:00
C21,P31,1569,2019-04-28 18:09:00
C36,P28,1147,2019-04-28 08:16:00
C37,P40,344,2019-04-28 18:46:00
C39,P36,1397,2019-04-28 16:28:00
C39,P40,397,2019-04-28 16:28:00
C47,P10,1869,2019-04-28 11:27:00
C47,P02,1691,2019-04-28 11:27:00
C63,P37,980,2019-04-28 22:55:00
C69,P25,121,2019-04-28 07:24:00
C74,P09,59,2019-04-28 07:02:00
C74,P05,1806,2019-04-28 07:02:00
C85,P34,694,2019-04-28 13:16:00
C86,P62,387,2019-04-28 09:14:00
C89,P53,1450,2019-04-28 18:28:00
C89,P55,1166,2019-04-28 18:28:00
C100,P29,1007,2019-04-28 03:43:00
C104,P37,112,2019-04-28 12:31:00
C105,P07,286,2019-04-28 14:29:00
C105,P02,1924,2019-04-28 14:29:00
C114,P52,1279,2019-04-28 11:16:00
C114,P50,1952,2019-04-28 11:16:00
C115,P22,1061,2019-04-28 03:03:00
C118,P49,274,2019-04-28 23:07:00
C120,P46,581,2019-04-28 03:43:00
C120,P58,1394,2019-04-28 03:43:00
C124,P01,477,2019-04-28 12:22:00
C135,P59,1379,2019-04-28 09:00:00
C135,P41,350,2019-04-28 09:00:00
C137,P26,856,2019-04-28 13:49:00
C3,P53,1345,2019-04-29 17:02:00
C5,P64,668,2019-04-29 16:05:00
C5,P63,294,2019-04-29 16:05:00
C9,P57,1440,2019-04-29 03:26:00
C14,P48,485,2019-04-29 14:17:00
C20,P62,1171,2019-04-29 10:54:00
C21,P23,1891,2019-04-29 17:22:00
C28,P37,1939,2019-04-29 17:53:00
C29,P45,1763,2019-04-29 22:22:00
C34,P61,1475,2019-04-29 16:40:00
C49,P49,1350,2019-04-29 12:32:00
C49,P41,1723,2019-04-29 12:32:00
C57,P40,990,2019-04-29 12:33:00
C57,P36,478,2019-04-29 12:33:00
C68,P19,59,2019-04-29 15:56:00
C68,P21,1283,2019-04-29 15:56:00
C69,P11,1135,2019-04-29 10:32:00
C69,P04,1199,2019-04-29 10:32:00
C74,P07,398,2019-04-29 09:15:00
C74,P05,438,2019-04-29 09:15:00
C76,P35,1120,2019-04-29 04:59:00
C87,P43,1471,2019-04-29 23:40:00
C87,P47,1103,2019-04-29 23:40:00
C89,P30,637,2019-04-29 09:09:00
C90,P17,217,2019-04-29 22:03:00
C90,P21,974,2019-04-29 22:03:00
C92,P16,1033,2019-04-29 03:10:00
C94,P36,1891,2019-04-29 06:42:00
C95,P38,938,2019-04-29 23:33:00
C96,P23,1103,2019-04-29 20:49:00
C106,P23,136,2019-04-29 15:28:00
C106,P30,375,2019-04-29 15:28:00
C108,P44,1909,2019-04-29 06:01:00
C108,P42,10,2019-04-29 06:01:00
C113,P01,137,2019-04-29 10:28:00
C113,P06,1907,2019-04-29 10:28:00
C115,P37,532,2019-04-29 20:32:00
C116,P49,214,2019-04-29 21:50:00
C116,P55,1040,2019-04-29 21:50:00
C127,P03,763,2019-04-29 12:07:00
C128,P57,544,2019-04-29 07:29:00
C128,P58,233,2019-04-29 07:29:00
C135,P09,1637,2019-04-29 03:42:00
C135,P10,618,2019-04-29 03:42:00
C137,P34,767,2019-04-29 21:07:00
C1,P08,880,2019-04-30 20:45:00
C4,P40,1003,2019-04-30 18:32:00
C5,P37,991,2019-04-30 05:49:00
C5,P40,947,2019-04-30 05:49:00
C15,P56,431,2019-04-30 23:09:00
C25,P63,1288,2019-04-30 20:59:00
C33,P31,1961,2019-04-30 10:11:00
C36,P62,1444,2019-04-30 20:52:00
C41,P34,1394,2019-04-30 15:17:00
C45,P50,1878,2019-04-30 06:57:00
C46,P07,1471,2019-04-30 19:59:00
C53,P04,994,2019-04-30 08:25:00
C53,P12,1369,2019-04-30 08:25:00
C58,P38,454,2019-04-30 22:30:00
C66,P51,589,2019-04-30 15:36:00
C74,P05,77,2019-04-30 11:21:00
C78,P63,458,2019-04-30 20:29:00
C79,P54,277,2019-04-30 03:25:00
C97,P32,1191,2019-04-30 19:44:00
C100,P57,1119,2019-04-30 21:49:00
C100,P50,1546,2019-04-30 21:49:00
C108,P50,502,2019-04-30 03:39:00
C115,P39,543,2019-04-30 14:29:00
C124,P43,1439,2019-04-30 11:45:00
C126,P27,1778,2019-04-30 20:41:00
C126,P26,555,2019-04-30 20:41:00
C133,P41,263,2019-04-30 10:38:00
C133,P44,51,2019-04-30 10:38:00
C135,P51,1973,2019-04-30 15:24:00
C137,P31,1227,2019-04-30 21:39:00
C1,P07,1306,2019-05-01 13:15:00
C2,P32,740,2019-05-01 21:57:00
C14,P51,172,2019-05-01 03:24:00
C17,P27,1141,2019-05-01 21:32:00
C22,P09,599,2019-05-01 14:05:00
C22,P02,140,2019-05-01 14:05:00
C27,P38,1486,2019-05-01 08:52:00
C28,P36,1787,2019-05-01 03:20:00
C30,P33,824,2019-05-01 08:33:00
C30,P22,866,2019-05-01 08:33:00
C31,P59,1968,2019-05-01 11:06:00
C31,P42,1704,2019-05-01 11:06:00
C33,P06,1850,2019-05-01 07:04:00
C34,P34,1447,2019-05-01 20:51:00
C40,P17,1961,2019-05-01 13:17:00
C40,P16,126,2019-05-01 13:17:00
C41,P30,1176,2019-05-01 05:38:00
C41,P22,1302,2019-05-01 05:38:00
C45,P50,1716,2019-05-01 14:33:00
C47,P07,1781,2019-05-01 10:59:00
C50,P39,20,2019-05-01 12:55:00
C56,P52,125,2019-05-01 03:53:00
C61,P35,1065,2019-05-01 21:57:00
C67,P05,1304,2019-05-01 18:52:00
C75,P59,1267,2019-05-01 20:03:00
C83,P01,1463,2019-05-01 19:11:00
C83,P02,1552,2019-05-01 19:11:00
C98,P35,376,2019-05-01 21:16:00
C103,P31,1304,2019-05-01 09:38:00
C108,P41,1284,2019-05-01 08:02:00
C112,P40,3,2019-05-01 22:51:00
C112,P39,1596,2019-05-01 22:51:00
C114,P50,538,2019-05-01 23:35:00
C114,P43,376,2019-05-01 23:35:00
C116,P44,1066,2019-05-01 22:10:00
C126,P04,1949,2019-05-01 07:45:00
C127,P61,1313,2019-05-01 23:59:00
C129,P11,76,2019-05-01 07:31:00
C133,P61,1931,2019-05-01 04:14:00
C2,P26,1822,2019-05-02 12:38:00
C2,P23,857,2019-05-02 12:38:00
C5,P36,1877,2019-05-02 03:13:00
C9,P44,1445,2019-05-02 04:03:00
C9,P42,239,2019-05-02 04:03:00
C14,P50,804,2019-05-02 19:23:00
C14,P48,698,2019-05-02 19:23:00
C15,P40,367,2019-05-02 16:39:00
C15,P38,643,2019-05-02 16:39:00
C21,P25,227,2019-05-02 11:35:00
C23,P46,23,2019-05-02 18:50:00
C24,P63,1535,2019-05-02 14:22:00
C34,P63,482,2019-05-02 19:52:00
C43,P46,1160,2019-05-02 16:34:00
C43,P56,1425,2019-05-02 16:34:00
C45,P43,418,2019-05-02 14:26:00
C46,P13,1323,2019-05-02 19:09:00
C46,P15,960,2019-05-02 19:09:00
C48,P64,918,2019-05-02 03:39:00
C49,P42,135,2019-05-02 20:10:00
C52,P36,1814,2019-05-02 18:30:00
C53,P49,1819,2019-05-02 12:54:00
C56,P57,1294,2019-05-02 20:31:00
C56,P48,858,2019-05-02 20:31:00
C58,P37,411,2019-05-02 09:55:00
C59,P31,292,2019-05-02 05:47:00
C68,P03,1592,2019-05-02 12:30:00
C70,P38,95,2019-05-02 10:08:00
C71,P08,1139,2019-05-02 18:44:00
C78,P40,957,2019-05-02 21:50:00
C81,P24,1916,2019-05-02 15:14:00
C81,P29,1179,2019-05-02 15:14:00
C85,P31,1589,2019-05-02 18:12:00
C85,P24,1864,2019-05-02 18:12:00
C89,P28,1166,2019-05-02 07:21:00
C89,P28,620,2019-05-02 07:21:00
C94,P31,1452,2019-05-02 17:57:00
C95,P39,430,2019-05-02 05:15:00
C99,P62,685,2019-05-02 22:49:00
C103,P40,37,2019-05-02 18:40:00
C103,P38,437,2019-05-02 18:40:00
C105,P36,1274,2019-05-02 05:25:00
C107,P30,226,2019-05-02 07:40:00
C114,P37,996,2019-05-02 06:53:00
C127,P61,799,2019-05-02 20:46:00
C127,P64,1461,2019-05-02 20:46:00
C132,P22,93,2019-05-02 05:30:00
C137,P34,908,2019-05-02 03:26:00
C4,P36,1231,2019-05-03 05:48:00
C5,P37,805,2019-05-03 22:59:00
C5,P37,1154,2019-05-03 22:59:00
C9,P18,531,2019-05-03 20:47:00
C18,P24,475,2019-05-03 03:03:00
C22,P01,1245,2019-05-03 23:46:00
C22,P10,1141,2019-05-03 23:46:00
C27,P46,877,2019-05-03 10:45:00
C27,P45,1981,2019-05-03 10:45:00
C38,P29,552,2019-05-03 19:14:00
C38,P30,244,2019-05-03 19:14:00
C40,P07,1374,2019-05-03 06:03:00
C40,P08,654,2019-05-03 06:03:00
C41,P31,523,2019-05-03 15:23:00
C41,P28,823,2019-05-03 15:23:00
C42,P48,760,2019-05-03 03:15:00
C42,P49,1559,2019-05-03 03:15:00
C70,P40,1578,2019-05-03 05:06:00
C73,P34,756,2019-05-03 23:04:00
C73,P22,454,2019-05-03 23:04:00
C74,P04,1962,2019-05-03 10:53:00
C75,P64,183,2019-05-03 11:54:00
C79,P43,1205,2019-05-03 15:10:00
C83,P10,1881,2019-05-03 15:17:00
C97,P23,515,2019-05-03 17:15:00
C102,P44,1911,2019-05-03 19:18:00
C114,P38,1193,2019-05-03 18:02:00
C114,P38,1794,2019-05-03 18:02:00
C134,P31,538,2019-05-03 16:41:00
C137,P26,1803,2019-05-03 19:06:00
C3,P35,536,2019-05-04 04:41:00
C3,P39,507,2019-05-04 04:41:00
C10,P50,1112,2019-05-04 18:51:00
C10,P55,1206,2019-05-04 18:51:00
C11,P40,1161,2019-05-04 15:45:00
C24,P54,426,2019-05-04 05:08:00
C24,P56,227,2019-05-04 05:08:00
C28,P58,1910,2019-05-04 22:23:00
C30,P06,932,2019-05-04 07:38:00
C32,P58,1836,2019-05-04 19:12:00
C34,P19,638,2019-05-04 03:02:00
C41,P31,1231,2019-05-04 08:21:00
C41,P31,162,2019-05-04 08:21:00
C50,P35,1175,2019-05-04 07:56:00
C50,P40,581,2019-05-04 07:56:00
C51,P27,1233,2019-05-04 17:04:00
C64,P40,56,2019-05-04 17:20:00
C71,P62,1717,2019-05-04 09:38:00
C75,P32,32,2019-05-04 11:22:00
C75,P22,1202,2019-05-04 11:22:00
C91,P63,301,2019-05-04 09:49:00
C100,P39,1287,2019-05-04 03:39:00
C100,P36,271,2019-05-04 03:39:00
C104,P33,1975,2019-05-04 10:43:00
C110,P46,1173,2019-05-04 18:58:00
C110,P48,838,2019-05-04 18:58:00
C120,P60,1831,2019-05-04 09:10:00
C126,P35,1612,2019-05-04 05:33:00
C127,P64,908,2019-05-04 15:59:00
C131,P52,44,2019-05-04 16:57:00
C131,P58,53,2019-05-04 16:57:00
C132,P29,504,2019-05-04 07:23:00
C132,P24,1805,2019-05-04 07:23:00
C134,P24,1788,2019-05-04 18:17:00
C17,P20,522,2019-05-05 08:45:00
C17,P19,1244,2019-05-05 08:45:00
C21,P34,1035,2019-05-05 19:26:00
C24,P37,835,2019-05-05 04:55:00
C27,P35,726,2019-05-05 13:48:00
C27,P37,778,2019-05-05 13:48:00
C28,P64,396,2019-05-05 12:15:00
C32,P39,1944,2019-05-05 11:05:00
C40,P34,167,2019-05-05 06:16:00
C40,P31,322,2019-05-05 06:16:00
C43,P51,295,2019-05-05 16:27:00
C44,P46,1599,2019-05-05 10:03:00
C50,P37,1343,2019-05-05 09:36:00
C64,P40,453,2019-05-05 22:38:00
C76,P36,261,2019-05-05 07:42:00
C80,P24,1100,2019-05-05 20:12:00
C86,P43,1316,2019-05-05 03:37:00
C86,P57,1976,2019-05-05 03:37:00
C90,P21,576,2019-05-05 13:22:00
C100,P13,1421,2019-05-05 06:05:00
C100,P16,767,2019-05-05 06:05:00
C105,P61,107,2019-05-05 12:32:00
C108,P52,125,2019-05-05 14:40:00
C108,P43,747,2019-05-05 14:40:00
C111,P09,39,2019-05-05 03:49:00
C116,P49,899,2019-05-05 19:12:00
C116,P47,389,2019-05-05 19:12:00
C118,P50,1385,2019-05-05 06:10:00
C133,P63,445,2019-05-05 23:11:00
C2,P28,353,2019-05-06 18:35:00
C9,P15,35,2019-05-06 06:37:00
C12,P64,739,2019-05-06 07:35:00
C12,P61,570,2019-05-06 07:35:00
C14,P55,1577,2019-05-06 09:12:00
C14,P51,1490,2019-05-06 09:12:00
C15,P53,460,2019-05-06 05:30:00
C20,P54,1528,2019-05-06 20:03:00
C22,P25,1835,2019-05-06 22:05:00
C22,P31,1339,2019-05-06 22:05:00
C27,P32,662,2019-05-06 07:34:00
C30,P12,1840,2019-05-06 13:19:00
C30,P06,1178,2019-05-06 13:19:00
C40,P12,1247,2019-05-06 19:00:00
C46,P01,1813,2019-05-06 18:24:00
C63,P35,1846,2019-05-06 16:04:00
C68,P34,1252,2019-05-06 23:03:00
C76,P30,268,2019-05-06 03:56:00
C79,P53,298,2019-05-06 09:39:00
C80,P32,1380,2019-05-06 03:29:00
C83,P11,1702,2019-05-06 03:39:00
C85,P23,640,2019-05-06 17:47:00
C85,P34,1819,2019-05-06 17:47:00
C86,P19,9,2019-05-06 15:34:00
C96,P38,232,2019-05-06 05:05:00
C103,P58,1226,2019-05-06 12:09:00
C104,P30,1515,2019-05-06 07:35:00
C110,P63,855,2019-05-06 10:50:00
C114,P36,1751,2019-05-06 10:01:00
C114,P39,203,2019-05-06 10:01:00
C116,P34,117,2019-05-06 17:38:00
C127,P14,1869,2019-05-06 09:31:00
C131,P44,1501,2019-05-06 17:28:00
C1,P04,1959,2019-05-07 16:07:00
C2,P32,549,2019-05-07 11:26:00
C3,P48,1532,2019-05-07 03:38:00
C4,P35,594,2019-05-07 05:12:00
C13,P30,1186,2019-05-07 19:56:00
C14,P44,1262,2019-05-07 05:00:00
C14,P50,457,2019-05-07 05:00:00
C15,P59,425,2019-05-07 19:38:00
C15,P60,613,2019-05-07 19:38:00
C37,P37,1187,2019-05-07 14:46:00
C37,P38,1473,2019-05-07 14:46:00
C39,P40,812,2019-05-07 12:21:00
C40,P32,644,2019-05-07 20:59:00
C43,P23,10,2019-05-07 12:26:00
C52,P40,1003,2019-05-07 12:05:00
C59,P23,904,2019-05-07 08:19:00
C65,P41,1012,2019-05-07 04:39:00
C65,P42,563,2019-05-07 04:39:00
C66,P46,175,2019-05-07 12:02:00
C66,P59,321,2019-05-07 12:02:00
C68,P23,1900,2019-05-07 15:53:00
C68,P32,1203,2019-05-07 15:53:00
C70,P03,213,2019-05-07 04:10:00
C77,P38,1552,2019-05-07 11:06:00
C77,P40,69,2019-05-07 11:06:00
C84,P58,1761,2019-05-07 09:08:00
C112,P01,1697,2019-05-07 19:11:00
C112,P03,1010,2019-05-07 19:11:00
C114,P51,1279,2019-05-07 04:24:00
C121,P22,1949,2019-05-07 16:45:00
C121,P33,922,2019-05-07 16:45:00
C126,P33,481,2019-05-07 19:59:00
C128,P49,1948,2019-05-07 06:24:00
C131,P39,1084,2019-05-07 17:54:00
C132,P28,271,2019-05-07 08:05:00
C132,P22,1633,2019-05-07 08:05:00
C137,P31,826,2019-05-07 10:31:00
C4,P39,1004,2019-05-08 02:48:00
C4,P38,1847,2019-05-08 02:48:00
C5,P61,732,2019-05-08 13:25:00
C15,P42,1316,2019-05-08 20:11:00
C21,P32,570,2019-05-08 06:47:00
C24,P62,1159,2019-05-08 17:31:00
C35,P28,1511,2019-05-08 12:50:00
C36,P64,1789,2019-05-08 05:01:00
C44,P35,1295,2019-05-08 03:19:00
C44,P39,931,2019-05-08 03:19:00
C47,P30,355,2019-05-08 06:38:00
C53,P42,1788,2019-05-08 17:02:00
C60,P42,1517,2019-05-08 16:39:00
C63,P39,147,2019-05-08 17:24:00
C67,P28,1044,2019-05-08 16:13:00
C77,P62,270,2019-05-08 20:45:00
C89,P33,1096,2019-05-08 14:12:00
C112,P35,536,2019-05-08 20:36:00
C126,P36,1584,2019-05-08 18:21:00
C128,P38,373,2019-05-08 23:53:00
C131,P35,1252,2019-05-08 03:21:00
C136,P30,1994,2019-05-08 06:13:00
C10,P24,1586,2019-05-09 19:37:00
C10,P33,318,2019-05-09 19:37:00
C11,P59,1563,2019-05-09 12:52:00
C11,P44,1100,2019-05-09 12:52:00
C14,P60,639,2019-05-09 05:02:00
C14,P52,1465,2019-05-09 05:02:00
C18,P49,802,2019-05-09 17:34:00
C25,P38,1551,2019-05-09 08:31:00
C25,P39,500,2019-05-09 08:31:00
C28,P39,192,2019-05-09 21:03:00
C34,P15,1890,2019-05-09 23:48:00
C34,P21,1077,2019-05-09 23:48:00
C43,P54,666,2019-05-09 15:37:00
C51,P26,481,2019-05-09 23:58:00
C57,P60,1276,2019-05-09 18:20:00
C62,P11,203,2019-05-09 23:32:00
C63,P37,1692,2019-05-09 05:05:00
C63,P35,1796,2019-05-09 05:05:00
C64,P36,384,2019-05-09 21:00:00
C73,P62,320,2019-05-09 10:19:00
C74,P06,1486,2019-05-09 03:06:00
C78,P39,520,2019-05-09 18:29:00
C82,P07,1381,2019-05-09 11:11:00
C83,P50,154,2019-05-09 18:58:00
C90,P16,413,2019-05-09 17:26:00
C92,P28,1461,2019-05-09 21:42:00
C96,P56,902,2019-05-09 12:53:00
C96,P49,1457,2019-05-09 12:53:00
C101,P35,1320,2019-05-09 16:43:00
C102,P30,1020,2019-05-09 02:55:00
C106,P39,657,2019-05-09 13:05:00
C106,P36,1883,2019-05-09 13:05:00
C112,P46,718,2019-05-09 17:30:00
C114,P37,1813,2019-05-09 06:10:00
C123,P26,904,2019-05-09 03:41:00
C126,P39,614,2019-05-09 22:43:00
C126,P35,1655,2019-05-09 22:43:00
C131,P47,759,2019-05-09 17:47:00
C132,P22,663,2019-05-09 20:15:00
C132,P31,1518,2019-05-09 20:15:00
C135,P54,239,2019-05-09 19:24:00
C135,P42,1248,2019-05-09 19:24:00
C1,P03,1368,2019-05-10 18:31:00
C2,P31,1327,2019-05-10 08:32:00
C4,P35,1702,2019-05-10 13:13:00
C8,P01,1950,2019-05-10 14:14:00
C9,P20,1154,2019-05-10 15:21:00
C17,P10,723,2019-05-10 18:48:00
C17,P06,982,2019-05-10 18:48:00
C18,P54,85,2019-05-10 08:53:00
C25,P03,272,2019-05-10 09:36:00
C25,P08,1779,2019-05-10 09:36:00
C27,P29,1424,2019-05-10 17:59:00
C30,P28,821,2019-05-10 04:07:00
C40,P15,434,2019-05-10 10:20:00
C47,P12,1535,2019-05-10 15:27:00
C49,P44,390,2019-05-10 20:16:00
C52,P38,614,2019-05-10 22:56:00
C52,P39,151,2019-05-10 22:56:00
C53,P53,790,2019-05-10 19:58:00
C56,P46,1352,2019-05-10 12:49:00
C59,P32,1497,2019-05-10 16:12:00
C59,P34,996,2019-05-10 16:12:00
C63,P39,1754,2019-05-10 19:13:00
